HH1,HH2,LN,MWM1,MWM2,MWM3,MWMINT,MWM4,MWM5,MWM6D,MWM6M,MWM6Y,MWM8,MWM9,MWM17,MWM7H,MWM7M,MWM10H,MWM10M,MWM11,MWM12,MWM13,MWM14,MWM15,MWM22,MWM23,MWM24,MWMHINT,MWMFIN,MWB3M,MWB3Y,MWB4,MWB5,MWB6A,MWB6B,MWB7,MWB9,MWB10A,MWB10B,MWB11,MWB12A,MWB12B,MWB14,MWB15,MWB16,MWB17,MWB18,MWB19A,MWB19B,MWB19C,MWB19D,MWB19E,MWB19F,MWB19X,MWB19NR,MMT1,MMT2,MMT3,MMT4,MMT5,MMT6A,MMT6B,MMT6C,MMT6D,MMT6E,MMT6F,MMT6G,MMT6H,MMT6I,MMT9,MMT10,MMT11,MMT12,MCM1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,MCM10,MCM11,MCM12,MCM15,MCM16,MCM17,MCM18M,MCM18Y,MDV1A,MDV1B,MDV1C,MDV1D,MDV1E,MVT1,MVT2,MVT3,MVT5,MVT6,MVT7A,MVT7B,MVT7X,MVT7NR,MVT8,MVT9,MVT10,MVT11,MVT12,MVT13,MVT14,MVT17,MVT18A,MVT18B,MVT18X,MVT18NR,MVT19,MVT20,MVT21,MVT22A,MVT22B,MVT22C,MVT22D,MVT22E,MVT22F,MVT22X,MMA1,MMA3,MMA4,MMA5,MMA6,MMA7,MMA8M,MMA8Y,MMA11,MSB1,MSB2U,MSB2N,MSB3,MSB4,MSB6,MSB7,MSB8,MSB9,MSB12,MSB13,MHA1,MHA2,MHA3,MHA4,MHA5,MHA6,MHA7,MHA8A,MHA8B,MHA8C,MHA10,MHA24,MHA25,MHA26,MHA27,MHA28,MHA29,MHA30,MHA31,MHA32,MHA33,MHA34,MHA35,MHA36,MTA1,MTA2,MTA3,MTA4,MTA5,MTA6,MTA7,MTA8A,MTA8B,MTA8C,MTA8D,MTA8X,MTA8NR,MTA9,MTA10,MTA11,MTA12A,MTA12B,MTA12C,MTA12X,MTA12NR,MTA13,MTA14,MTA15,MTA16,MTA17,MLS1,MLS2,MLS3,MLS4,MWM25$1,MWM25$2,MWM25$3,MWM26A$1,MWM26A$2,MWM26A$3,MWM26B$1,MWM26B$2,MWM26B$3,MWM27A$1,MWM27A$2,MWM27A$3,MWM27B$1,MWM27B$2,MWM27B$3,MWM27C$1,MWM27C$2,MWM27C$3,MWM27D$1,MWM27D$2,MWM27D$3,MWM27E$1,MWM27E$2,MWM27E$3,MWM27X$1,MWM27X$2,MWM27X$3,MWM28$1,MWM28$2,MWM28$3,HH4,HH6,HH7,HH7A,MWDOI,MWAGE,MWDOB,MWDOM,MWAGEM,MMSTATUS,mwelevel,minsurance,ethnicity,ethnicity2,mnweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
106,15,1,106,15,1,34,31,34,17,12,2020,1,1,1,16,11,16,29,1,1,1,4,3,1, , ,34,3,5,2002,18,1,2,7,1,2, , ,2, , , ,95, , ,1, , ,C, , , , , ,0,0,2,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,3,2019, ,95,1,2,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,16,2,10,3,6,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,1,1229,1431,16,1,2,1,4,2,.0909741830142721,-1.50104615290495,1,1, , , ,-1.17185922095073,1,1,106,80
106,17,1,106,17,1,31,31,31,17,12,2020,1,1,1,19,4,19,35,1,1,1,4,3,1, , ,31,3,7,1985,35,1,1,3,1, , , , , , ,3,95, , ,1, , ,C, , , , , ,2,0,2,2, , , , , , , , , , ,2, ,1,3,1,1,1,2,2, , ,2, , ,3,1,1, ,19,5,2009,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,5,2002, ,95,2,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,1,2,1,1,2,1,8,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,6,5,3,7,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,5,1027,1229,16,1,1,1,4,2,.0639286708756949,-1.68758782871368,1,1, , , ,-1.35191875358463,1,1,106,80
106,19,2,106,19,2,34,31,34,17,12,2020,1,1,1,8,55,9,12,1,1,1,4,3,2,1,2,32,3,12,1995,24,1,5, , , , , , , , , ,95, , ,1, , ,C, , , , , ,1,0,1,2, , , , , , , , , , ,1,2,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,19,7,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,4,2016, ,95,1,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,2,2,1,1,1,2,1,1,17,1,8,10,1,1, ,B, , , , ,30,2, , , , , , , ,1,17,10,10,2,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,2,1152,1396,20,1,5,1,4,2,.0893091927978104,-1.92152734859786,1,1, , , ,-1.57772910096319,1,1,106,80
106,19,3,106,19,3,34,31,34,17,12,2020,2,1,1,9,13,9,33,1,1,1,4,3,2,2, ,32,3,12,1997,22,1,3,12,1,2, , ,2, , , ,95, , ,1, , ,C, , , , , ,1,0,2,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,2, , ,2, , ,1,1, , , ,4,2020,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,7,2019, ,95,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,1,2,1,1,1,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,3,6,2,8,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,2,1176,1435,21,1,3,1,4,2,.0893091927978104,-1.92152734859786,1,1, , , ,-1.57772910096319,1,1,106,80
107,2,3,107,2,3,31,31,31,10,12,2020,2,1,1,13,38,14,11,1,1,1,1,3,2,1,1,33,3,9,1987,33,1,4, , , , , , , , , ,11,1,1,1, , ,C, , , , , ,2,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,23,3,2014,2,2,2,2,2,2, , , , , , , , , ,1,2, ,21,3,2,2, , , , ,3,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2009, ,95,2,1,2,1, ,2, , , , ,1,1,1,1,2,2,1,1,1,1,2,2, , ,1,2, ,2,1,1,1,1,2,1,1,30,1,2,10,1,1, ,B, , , , ,30,2, , , , , , , ,1,18,10,3,1,9,1,2,1, , ,2, , ,3, , ,A, , ,B, , ,C, , , , , , , , , , , ,2, , ,31,2,2,3,1452,4,1053,1320,22,1,4,1,6,2,1.15706916502474,-.165145230759004,1,2, , , ,.117620433630305,2,3,107,11
107,4,1,107,4,1,31,31,31,12,12,2020,2,1,1,12,20,12,55,1,1,1,1,3,1, , ,33,3,7,1990,30,1,5, , , , , , , , , ,6,1,1,1, , ,C, , , , , ,2,0,3,1,3,1,1,1,1,1,1,2,1,2, ,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,23,4,2015,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,9,2012, ,95,2,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,1,2,1, ,2, ,1,2,1,1,2,1,1,1,20,1,0,10,2, , , , , , , , ,2, , , , , , , ,1,22,10,3,2,9,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,4,1087,1353,22,1,5,1,6,2,2.28735754559917,.767259150858842,4,8, , , ,1.01762466299116,5,9,107,11
107,6,1,107,6,1,34,31,34,10,12,2020,2,1,1,18,12,18,28,1,1,1,6,3,2,2, ,34,3,1,1990,30,1,2,9,1, , , , , , , ,95, , ,1, , ,C, , , , , ,1,0,2,2, , , , , , , , , , ,1,3,1,3,1,1,0,2,2, , ,1,1,0,3,1,1, ,21,11,2018,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,11,2009, ,95,2,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,1,1,1, ,2, ,2,1,1,1,1,2,2,1,17,1,2,10,1,1, ,B, , , , ,30,2, , , , , , , ,1,17,4,13,2,7,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,4,1081,1319,19,1,2,1,6,2,2.28735754559917,-1.42636539121201,1,1, , , ,-1.09977354364094,1,1,107,11
107,8,1,107,8,1,31,31,31,10,12,2020,1,1,1,15,14,15,39,1,1,1,1,3, , , ,31,3,8,1994,26,1,2,9,1, , , , , , , ,95, , ,1, , ,C, , , , , ,2,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,22,11,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,11,2015, ,95,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,1,1,2,1,8,2,2,1,16,1,0,10,2, , , , , , , , ,2, , , , , , , ,1,16,10,4,2,8,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,3,1136,1391,21,1,2,1,6,2,2.87623760695156,.147978959520275,2,3, , , ,.419863860540806,2,4,107,11
107,10,1,107,10,1,34,31,34,10,12,2020,1,1,1,7,25,7,49,1,1,1,6,3, , , ,34,3,3,1971,49,1,1,2,1, , , , , , ,2,95, , ,1, , ,C, , , , , ,0,2,3,2, , , , , , , , , , ,1,2,1,3,1,1,2,0,1,0,1,2, , ,3,1,1, ,24,5,2003,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,9,1990, ,95,1,2,2,1, ,2, , , , ,1,1,1,1,1,2,1,1,1,1,1,2, , ,1,2, ,1,2,1,1,1,2,1,1,18,2, , ,2, , , , , , , , ,2, , , , , , , ,1,18,10,10,3,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,7,855,1089,19,1,1,1,6,2,1.07957070396504,-1.09553501189656,1,1, , , ,-.780439200672354,1,1,107,11
107,10,3,107,10,3,34,31,34,10,12,2020,2,1,1,7,2,7,24,1,1,1,6,3,2,1,1,34,3,6,1994,26,1,2,9,1, , , , , , , ,95, , ,1, , ,C, , , , , ,2,0,2,2, , , , , , , , , , ,1,3,1,3,1,1,0,1,2, , ,1,1,0,2,1,1, ,25,2,2020,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,12,2017, ,95,1,2,2,1, ,2, , , , ,1,1,1,1,2,2,1,1,1,1,1,2, , ,1,2, ,1,2,1,1,1,1,1,1,0, , , ,1,1, ,B, , , , ,30,2, , , , , , , ,1,16,10,15,3,7,1,1,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,31,2,2,3,1452,3,1134,1416,23,1,2,1,6,2,1.38909452309449,-1.09553501189656,1,1, , , ,-.780439200672354,1,1,107,11
107,10,4,107,10,4,34,31,34,10,12,2020,2,1,1,8,7,8,27,1,1,1,6,3,2,2, ,34,3,5,2003,17,1,2,9,1,2, , ,2, , , ,95, , ,1, , ,C, , , , , ,0,0,3,2, , , , , , , , , , ,1,2,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,1,2,1,1,1,1,1,2, , ,1,2, ,2,2,2,1,1,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,2,8,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,1,1241, , ,3,2,1,6,2,1.47760840517429,-1.09553501189656,1,1, , , ,-.780439200672354,1,1,107,11
107,10,7,107,10,7,34,31,34,10,12,2020,2,1,1,7,49,8,6,1,1,1,6,3,2,1,2,34,3,1,1988,32,1,2,9,1, , , , , , , ,95, , ,1, , ,C, , , , , ,0,1,2,2, , , , , , , , , , ,1,0,2,1,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,3, , ,3, , , , , ,19,3,1,1,3,25,2, , , , ,1,1,1,1,2,2,1,1,1,1,1,1,3,1, ,2, ,1,1,1,1,1,2,1,1,18,1,10,30,1,1, ,B, , , , ,30,2, , , , , , , ,1,17,10,20,3,6,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,4,1057, , ,3,2,1,6,2,1.37891580081669,-1.09553501189656,1,1, , , ,-.780439200672354,1,1,107,11
107,12,1,107,12,1,31,31,31,12,12,2020,1,1,1,7,11,7,45,1,1,1,1,3, , , ,33,3,3,1973,47,1,3,12,1, , , , , , , ,7,1,1,1, , ,C, , , , , ,3,3,3,1,2,1,1,2,1,2,1,2,2,2, ,3,1,3,1,1,1,0,1,1,0,1,0,1,3,1,1, ,18,12,1996,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,2,1990, ,95,1,5,2,1, ,2, , , , ,1,2,2,1,1,2,1,1,1,1,1,1,3,1, ,2, ,2,1,1,1,2,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,19,10,5,3,7,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,7,879,1082,16,1,3,1,6,2,1.74188143913806,-.886208093204407,1,1, , , ,-.578386190351744,1,2,107,11
107,12,3,107,12,3,31,31,31,12,12,2020,2,1,1,7,45,8,39,1,1,1,1,3,2,1,1,33,3,10,1993,27,1,4, , , , , , , , , ,3,1,1,1, , ,C, , , , , ,3,0,3,1,3,1,1,1,1,1,1,2,1,2, ,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,22,9,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,1,2015, ,95,1,3,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,1,3,1, ,2, ,2,2,1,1,1,1,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,10,3,2,8,1,2,1, , ,2, , ,1, , ,A, , ,B, , ,C, , , , , ,E, , , , , ,2, , ,31,2,2,3,1452,3,1126,1381,21,1,4,1,6,2,2.24129643209082,-.886208093204407,1,1, , , ,-.578386190351744,1,2,107,11
107,14,1,107,14,1,31,31,31,11,12,2020,1,1,1,6,51,7,27,1,1,1,1,3, , , ,31,3,1,1977,43,2, , , , , , , , , ,1,95, , ,1, , ,C, , , , , ,0,0,3,2, , , , , , , , , , ,2, ,1,3,1,2, , ,1,1,2,2, , ,3,1,1, ,17,8,2001,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,6,1993, ,95,3,1,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,1,16,2, , ,1,1, ,B, , , , ,30,2, , , , , , , ,1,19,30,5,1,9,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,6,925,1122,16,1,0,1,6,2,1.07957070396504,-1.57432843655813,1,1, , , ,-1.24259501598275,1,1,107,11
107,16,1,107,16,1,34,31,34,11,12,2020,1,1,1,6,49,7,12,1,1,1,6,3, , , ,32,3,1,1974,46,1,1,3,1, , , , , , ,2,95, , ,1, , ,C, , , , , ,0,0,3,2, , , , , , , , , , ,2, ,1,3,1,1,0,1,1,2,1,1,1,0,5,1,2,2,18,6,2017,2,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,2,11,1990, ,95,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,2,2,1,1,1,1,1,1,18,2, , ,1,1, ,B, , , , ,30,2, , , , , , , ,1,16,30,4,1,10,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,7,889,1091,16,1,1,1,6,2,1.07957070396504,-1.0148629025829,1,1, , , ,-.702570369288517,1,1,107,11
107,18,1,107,18,1,34,31,34,12,12,2020,1,1,1,9,45,10,4,1,1,1,6,3, , , ,34,3,7,1987,33,1,5, , , , , , , , , ,95, , ,1, , ,C, , , , , ,2,0,3,1,2,1,1,1,1,1,2,2,1,2, ,2,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,21,3,2010,2,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,1,2008, ,95,1,5,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,1,2, ,2,1,1,1,1,2,1,1,32,1,0,2,2, , , , , , , , ,2, , , , , , , ,1,19,10,10,2,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,2,2,3,1452,4,1051,1297,20,1,5,1,6,2,2.28735754559917,-.795955743666361,1,1, , , ,-.491270022843978,1,2,107,11
108,5,2,108,5,2,44,41,44,12,12,2020,2,1,1,19,3,19,21,1,1,1,1,3,2,1,1,43,3,3,1988,32,1,5, , , , , , , , , ,95, , ,1, , , , , ,F, , ,2,0,2,1,0, , , , , , , , , ,1,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,27,12,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,6,2017, ,25,2,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,1,3,1, ,2, ,1,1,1,8,8,2,2,1,14,2, , ,2, , , , , , , , ,2, , , , , , , ,1,16,0, ,2,7,1,1,1, , ,2, , ,2, , , , , , , , ,C, , , , , , , , , , , ,2, , ,41,1,2,3,1452,4,1059,1410,29,1,5,1,1,1,1.26720884803299,.771947208806231,4,8,.310813463878636,3,6, , , ,108,11
108,9,3,108,9,3,44,41,44,12,12,2020,2,1,1,18,10,18,24,1,1,1,1,3,2,1,1,43,3,1,1979,41,1,3,12,1, , , , , , , ,95, , ,1, , , , , ,F, , ,0,0,2,2, , , , , , , , , , ,1,1,1,2,1,1,1,1,2, , ,2, , ,2,1,1, ,31,5,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,8,2009, ,21,1,3,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,2, , ,1,2, ,1,8,1,8,8,1,2,1,20,1,2,10,2, , , , , , , , ,2, , , , , , , ,1,16,10,12,2,7,2,2,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,41,1,2,3,1452,6,949,1316,30,1,3,1,1,1,1.23839215627071,1.08799255951129,5,10,.97477428468758,5,9, , , ,108,11
108,11,1,108,11,1,44,41,44,12,12,2020,1,1,1,12,33,12,52,1,1,1,1,3, , , ,44,3,6,1976,44,1,5, , , , , , , , , ,11,1,1,1,A, , , , , , , ,3,2,3,1,3,1,1,1,1,2,2,2,1,2, ,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,1,2014,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,4,2006, ,20,1,1,2,1, ,2, , , , ,1,1,1,1,2,2,1,2,2,2, ,1,3,1, ,2, ,1,1,2,8,8,2,2,1,18,1,1,10,2, , , , , , , , ,2, , , , , , , ,1,16,10,5,2,6,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,1,2,3,1452,6,918,1276,29,1,5,1,1,1,1.63117167048604,1.02542180260499,5,9,.843323114716373,4,8, , , ,108,11
108,13,1,108,13,1,44,41,44,13,12,2020,2,2,2,15,35, , , , , , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,1,2,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,108,11
108,13,3,108,13,3,44,41,44,12,12,2020,2,1,1,18,37,18,52,1,1,1,1,3,2,1,1,42,3,9,2003,17,1,3,12,2,1,3,12,1,3,11, ,95, , ,1, , , , , ,F, , ,3,0,3,1,1,1,1,1,2,2,1,2,1,1, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,2,1,8,2,2,1,1,1,2,2, , ,1,2, ,2,1,2,1,1,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,15,1,1,2,10,1,1,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,41,1,2,3,1452,1,1245, , ,3,3,1,1,1,2.23258463919044,1.11874869332765,5,10,1.03938801119254,5,9, , , ,108,11
109,1,1,109,1,1,44,41,44,18,11,2020,1,1,1,8,47,9,19,1,1,1,4,3, , , ,44,3,11,1979,41,2, , , , , , , , , ,1,16,3,1,1, , ,C, , , , , ,0,0,2,2, , , , , , , , , , ,2, ,1,3,1,2, , ,1,2,3,2, , ,5,1,1, ,15,6,2008,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,1,1994, ,14,2,3,2,1, ,2, , , , ,1,1,2,1,2,2,2,1,1,2,2,2, , ,2,2, ,1,2,1,1,1,1,2,1,17,1,0,2,1,1, ,B, , , , ,30,2, , , , , , , ,1,14,30,16,3,5,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,2,2,3,1451,6,959,1129,14,1,0,1,4,2,.0735670594059839,-1.61488189516178,1,1, , , ,-1.28173928104419,1,1,109,80
109,3,3,109,3,3,44,41,44,19,11,2020,2,1,1,12,9,12,34,1,1,1,4,3,2,1,1,42,3,3,1993,27,1,3,12,1, , , , , , , ,14,3,1,1,A, ,C, , , , , ,0,1,3,2, , , , , , , , , , ,1,3,1,3,1,1,0,2,2, , ,2, , ,2,1,1, ,21,9,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2013, ,16,2,2,2,1, ,2, , , , ,1,1,2,1,2,2,2,1,2,8,8,2, , ,1,2, ,1,1,2,2,2,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,16,2,4,2,5,1,1,1, , ,2, , ,3, , , , , , , , ,C, , ,D, , , , , , , , ,2, , ,41,2,2,3,1451,3,1119,1366,20,1,3,1,4,2,.0991476284549173,-1.69872907257868,1,1, , , ,-1.36267284997943,1,1,109,80
109,5,1,109,5,1,44,41,44,18,11,2020,1,1,1,14,57,15,19,1,1,1,4,3, , , ,44,3,1,1987,33,1,2,9,1, , , , , , , ,10,3,1,1, , ,C, , , , , ,2,0,3,2, , , , , , , , , , ,1,0,1,3,1,1,1,1,1,2,0,2, , ,4,1,1, ,27,3,2020,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,7,2007, ,16,3,2,2,1, ,2, , , , ,1,2,1,1,2,2,2,1,1,1,8,2, , ,1,2, ,2,2,2,2,2,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,1,4,1,9,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,2,2,3,1451,4,1045,1291,20,1,2,1,4,2,.155871373520773,-2.12661415972049,1,1, , , ,-1.77568934335955,1,1,109,80
109,7,1,109,7,1,41,41,41,18,11,2020,2,1,1,11,52,12,12,1,1,1,1,1,1, , ,42,3,7,1977,43,2, , , , , , , , , ,1,16,3,1,1, , ,C, , , , , ,0,0,2,2, , , , , , , , , , ,2, ,1,3,1,1,2,1,2, , ,2, , ,3,1,1, ,23,3,2003,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,6,1997, ,20,3,1,2,1, ,2, , , , ,1,1,2,1,2,2,8,1,1,2,1,2, , ,2,2, ,1,1,2,1,8,1,8,1,23,2, , ,2, , , , , , , , ,2, , , , , , , ,1,15,0, ,3,99,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,2,2,3,1451,6,931,1170,19,1,0,1,4,2,.0735670594059839,-1.83023784416881,1,1, , , ,-1.48961181869576,1,1,109,80
109,9,3,109,9,3,44,41,44,18,11,2020,2,1,1,10,18,10,34,1,1,1,4,3, , , ,44,3,8,2005,15,1,1,1,1,2, , ,2, , ,1,13,3,1,1, , ,C, , , , , ,0,0,2,2, , , , , , , , , , ,2, ,1,0,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,8,2,2, , , , , , , , , ,1,1,1,21,1,2,2, , , , ,3,2,2,2,2,2,2,2,2,2,2,1,1, , ,1,2,2020, ,15,1,0,2,1, ,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,15,0, ,2,5,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,2,2,3,1451,1,1268,1442,14,1,1,1,4,2,.0841110921905817,-1.72863328663224,1,1, , , ,-1.39153792145969,1,1,109,80
109,11,1,109,11,1,44,41,44,18,11,2020,2,1,1,16,25,16,45,1,1,1,4,3,2,1,1,42,3,5,1988,32,1,1,5,2, , , , , , ,3,9,3,1,1, , ,C, , , , , ,0,0,0,2, , , , , , , , , , ,1,2,1,3,1,1,1,0,1,1,1,2, , ,3,1,1, ,20,9,2014,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,1,2006, ,18,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,2,2, , ,1,2, ,2,1,1,2,1,1,2,1,0, , , ,2, , , , , , , , ,2, , , , , , , ,1,12,0, ,2,5,2,1,1, , ,2, , ,1, , , , , , , , ,C, , , , , , , , , , , ,2, , ,41,2,2,3,1451,4,1061,1273,17,1,1,1,4,2,.0968193573698339,-1.82639883872274,1,1, , , ,-1.48590621498334,1,1,109,80
